dataset,graph,method,missing_ratio,seed,mae,rmse,snr,dtw,params,error,n_missing_ch
mne_sample_proxy,knn__k3,mean,2ch,0,1.8635010527247388e-06,2.1069289288475763e-06,-1.5998716365944385,1.8635010527247388e-06,{},,2
mne_sample_proxy,knn__k3,nearest,2ch,0,2.4945952593080698e-06,3.133165350432829e-06,-4.5925533156764375,2.4945952593080698e-06,{},,2
mne_sample_proxy,knn__k3,linear,2ch,0,2.4945952593080698e-06,3.133165350432829e-06,-4.5925533156764375,2.4945952593080698e-06,{},,2
mne_sample_proxy,knn__k3,tikhonov,2ch,0,1.7503310312820635e-06,1.9823240065571195e-06,-1.1750632031146289,1.7503310312820635e-06,{},,2
mne_sample_proxy,knn__k3,temporal_laplacian,2ch,0,1.701107941128651e-06,1.9663573975884815e-06,-1.1186052051126751,1.701107941128651e-06,{},,2
mne_sample_proxy,knn__k3,graph_time_tikhonov,2ch,0,1.7502469969713401e-06,1.982240541028252e-06,-1.1747714125639555,1.7502469969713401e-06,{},,2
mne_sample_proxy,knn__k3,tv,2ch,0,1.8513479670233294e-06,2.089668328033425e-06,-1.5406988784075548,1.8513479670233294e-06,{},,2
mne_sample_proxy,knn__k3,mean,2ch,1,1.8635010527247388e-06,2.1069289288475763e-06,-1.5998716365944385,1.8635010527247388e-06,{},,2
mne_sample_proxy,knn__k3,nearest,2ch,1,2.4945952593080698e-06,3.133165350432829e-06,-4.5925533156764375,2.4945952593080698e-06,{},,2
mne_sample_proxy,knn__k3,linear,2ch,1,2.4945952593080698e-06,3.133165350432829e-06,-4.5925533156764375,2.4945952593080698e-06,{},,2
mne_sample_proxy,knn__k3,tikhonov,2ch,1,1.7503310312820635e-06,1.9823240065571195e-06,-1.1750632031146289,1.7503310312820635e-06,{},,2
mne_sample_proxy,knn__k3,temporal_laplacian,2ch,1,1.701107941128651e-06,1.9663573975884815e-06,-1.1186052051126751,1.701107941128651e-06,{},,2
mne_sample_proxy,knn__k3,graph_time_tikhonov,2ch,1,1.7502469969713401e-06,1.982240541028252e-06,-1.1747714125639555,1.7502469969713401e-06,{},,2
mne_sample_proxy,knn__k3,tv,2ch,1,1.8513479670233294e-06,2.089668328033425e-06,-1.5406988784075548,1.8513479670233294e-06,{},,2
